Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRN35,OUT045,512.7860610617354
FDX25,OUT049,2877.5700189024064
DRD49,OUT049,3751.32751730342
FDE21,OUT019,49.19142096245196
FDN44,OUT035,2710.3621147703525
DRC01,OUT049,893.6742054118367
NCK30,OUT046,4041.8896578804706
FDU39,OUT013,998.9305813913961
FDB49,OUT013,1716.3476242663164
FDS12,OUT045,1929.1940981996595
FDR57,OUT018,2333.0347697924008
FDX22,OUT027,4783.379692311879
FDC60,OUT013,1542.5549506444804
NCE42,OUT049,3716.950176938117
NCK42,OUT049,3504.427745457666
DRE01,OUT017,3969.763087191546
FDE57,OUT018,2058.6625601981796
DRK59,OUT019,1901.7417361568514
FDB10,OUT027,5144.123755998196
FDQ25,OUT046,2892.2475631082634
FDY26,OUT017,3442.2517527785094
FDG28,OUT049,3992.180429404005
FDM14,OUT049,1794.9844007154898
NCH29,OUT049,1679.2926259290543
FDD48,OUT049,1887.041546641718
FDC17,OUT045,3393.284951914233
DRH49,OUT027,2771.614126215529
FDN44,OUT018,2356.748979252501
FDC29,OUT045,1906.735202114578
DRK01,OUT019,0.0
FDD48,OUT017,1993.6065049385215
FDB59,OUT013,3255.180914341676
FDY45,OUT010,2134.505013118527
FDX60,OUT035,1360.7123292981996
FDT09,OUT010,265.2481572368415
DRB24,OUT018,2254.908323862983
FDL13,OUT035,3911.4039978688234
FDN16,OUT035,1839.4965970376797
FDK57,OUT013,2003.5184232024767
FDO22,OUT027,2745.131769452142
FDC57,OUT010,1232.2142029438255
FDZ13,OUT027,2186.9761937502917
FDW27,OUT013,2535.3614085884183
FDX10,OUT049,709.3497729374212
FDY08,OUT018,1999.7481114629627
FDA49,OUT017,1506.297735396045
FDC32,OUT018,1247.2906652952515
FDO04,OUT035,1035.3119512203266
NCZ54,OUT013,2596.1604275632562
FDY40,OUT045,845.1822344079119
FDW36,OUT045,1701.5689624092774
FDE11,OUT017,3104.106061996863
DRE37,OUT045,2983.4713736758276
NCK19,OUT017,3173.9486082096264
FDT19,OUT035,2947.376921115225
FDE56,OUT045,953.2594077992107
FDZ57,OUT010,181.22075215741643
FDB35,OUT035,1718.7731676971016
FDF09,OUT010,0.0
FDO34,OUT046,2736.1660695782048
FDA55,OUT046,3681.2118739826983
NCM18,OUT035,1081.5276385125617
FDJ20,OUT019,139.05033248328255
DRQ35,OUT019,138.70438572805142
FDG02,OUT013,3160.873933842231
NCU29,OUT018,2130.0796708460402
FDL27,OUT027,2439.588568662686
NCA54,OUT035,2972.02417199075
FDJ32,OUT035,1173.0411234265775
FDB21,OUT019,1942.0598997822817
FDR46,OUT035,2395.6978448417067
FDZ32,OUT046,1825.9220886376133
DRF36,OUT017,3189.303686242856
NCU54,OUT017,3463.616571624705
NCI31,OUT017,631.6690321186616
DRA59,OUT035,3087.282002364518
NCC55,OUT045,617.6075450708013
FDE44,OUT018,503.1519105846528
NCN26,OUT018,1610.0439411598782
FDC11,OUT049,1427.4354004932393
FDV24,OUT035,2573.388214249513
FDR40,OUT019,0.0
NCQ17,OUT049,2547.786016694503
FDC46,OUT045,2873.5265934187482
NCM18,OUT046,1031.8693873637822
FDK16,OUT046,1614.6685385185701
FDI28,OUT017,1489.8662792560935
FDS11,OUT018,3429.055973633993
DRD13,OUT046,1108.483183002143
FDL36,OUT035,1531.8642948488123
FDI27,OUT013,816.008615355473
FDJ53,OUT019,80.54490456690837
FDS44,OUT045,3909.3200616400136
FDE28,OUT046,3750.3140276791382
FDQ33,OUT018,2147.005704526804
FDB37,OUT017,3970.450718947017
FDQ31,OUT045,1447.9158087623364
NCQ05,OUT046,2499.1687785976537
FDE10,OUT013,2190.4744467675046
FDF38,OUT017,857.5503011023975
FDE50,OUT019,1227.6072588626266
DRG37,OUT010,609.5130313230911
NCH06,OUT049,3958.242817888211
FDY14,OUT045,4116.477345597028
FDO27,OUT017,1643.5211131507094
FDQ19,OUT049,3978.8837044070533
FDZ26,OUT019,1808.2355121214787
FDN51,OUT013,4247.067470669528
FDK20,OUT035,2176.6406476145203
FDD40,OUT018,2782.6965541552345
DRI25,OUT018,677.3871351693379
FDH56,OUT017,2063.8573829071684
FDI36,OUT027,4565.617820181113
DRH11,OUT018,632.775155365438
NCV18,OUT017,1460.594653699096
DRI01,OUT049,2826.9695468206774
DRE48,OUT049,3250.25311831024
FDS51,OUT035,1106.879434435803
FDM38,OUT017,1009.3071720451553
FDB60,OUT027,4496.072728207349
FDY58,OUT035,3790.993391644326
FDY22,OUT045,2225.5090531015157
FDF11,OUT027,5329.463318535956
FDZ51,OUT035,1718.1737749643216
FDQ45,OUT017,3121.4857204779837
FDF17,OUT035,3332.2225663212303
NCF31,OUT027,3818.126348507518
FDA37,OUT013,2135.567643393035
FDO51,OUT046,829.5149771783617
FDF34,OUT013,3300.0001706834446
FDD57,OUT018,1319.6512399071507
FDO37,OUT046,3795.1717542835686
FDR49,OUT049,807.4612464591337
FDS39,OUT049,2327.1471602882084
FDI48,OUT027,2277.9974670416123
DRM35,OUT049,2837.087930288588
FDV57,OUT035,3044.442901594113
FDZ55,OUT013,2720.6201397747936
FDI28,OUT035,1433.3738313809736
FDS21,OUT045,1027.4155307846086
FDT34,OUT013,1819.8280641653691
DRI25,OUT035,1019.9258613305283
FDT47,OUT010,0.0
DRH39,OUT045,1060.4410058574722
NCD54,OUT045,2264.601928049451
FDU16,OUT027,2829.814468839424
NCW29,OUT045,2093.51513871683
FDV25,OUT027,4940.054760918094
FDM56,OUT035,1891.71337550327
FDZ04,OUT027,2491.826975425225
FDG59,OUT019,0.0
FDI56,OUT045,1451.5118839711795
FDS33,OUT035,1563.352983077988
FDC23,OUT049,2900.27025717996
FDT11,OUT049,3110.8545065628714
FDG17,OUT045,3980.313278043279
FDZ44,OUT045,1917.2767109403503
FDJ52,OUT013,2718.37412229825
DRI23,OUT046,2474.450177534687
DRE15,OUT010,0.0
NCF07,OUT013,1713.953124830543
NCR29,OUT049,985.9057286811294
FDE44,OUT019,0.0
FDT23,OUT035,1497.2024783411762
NCG06,OUT017,4260.021260662936
NCU41,OUT010,1165.6118087549985
FDH46,OUT017,1853.9023470703542
FDV31,OUT013,2914.0741433223156
NCT41,OUT027,3918.4476116130973
FDE22,OUT027,3974.5520693930594
FDC26,OUT045,1709.399100657727
DRF51,OUT017,586.8564851458796
NCY53,OUT019,0.0
FDY21,OUT017,3215.067313607695
FDL27,OUT013,1152.1107033374428
FDZ34,OUT049,3197.6136632496637
NCF43,OUT010,406.61651298332436
FDC21,OUT035,1929.614432615621
FDL26,OUT013,2544.260814486115
FDT25,OUT010,56.3662518292258
NCR30,OUT046,1244.4153704320343
DRL23,OUT019,0.0
NCR05,OUT049,3221.4945993990405
NCE19,OUT018,603.9651023727492
FDY07,OUT035,912.0333491281926
FDB10,OUT017,3939.3634697298985
FDP57,OUT013,1738.149569864836
FDU48,OUT019,255.3313599811081
FDH48,OUT035,1491.063256144189
FDO33,OUT035,1950.9875643794076
NCU29,OUT045,2407.566426837948
FDW35,OUT046,806.5306473673845
FDH05,OUT010,1818.126393431652
FDP26,OUT049,1675.360509276914
DRG27,OUT035,713.7332592492894
FDQ33,OUT046,2446.377864335809
FDH20,OUT010,0.0
FDV14,OUT046,1392.3634543119988
DRD01,OUT046,981.2441859732207
NCI17,OUT049,1652.0113054079702
FDF39,OUT010,2273.059550441845
FDX37,OUT046,1649.50645774421
NCX17,OUT035,3838.709136723497
FDN03,OUT013,4126.315994881123
NCS41,OUT010,1050.4761220458022
FDH34,OUT045,2945.681531803115
NCX53,OUT018,2059.374337269124
FDY31,OUT046,2468.3780294841854
FDD20,OUT017,2209.601313912892
FDE51,OUT045,671.390875512996
FDV27,OUT046,1490.0716033684585
FDF16,OUT035,2536.9012711556134
FDZ02,OUT049,1558.3383281143324
NCK05,OUT045,986.1581130956911
FDM12,OUT027,4456.028294148025
NCA05,OUT018,2170.728248657586
FDX33,OUT045,2533.3831803263165
FDM25,OUT049,2969.9961104442045
FDE41,OUT018,1206.2283904674696
FDW14,OUT045,1382.0731719248433
NCD30,OUT046,1562.921578071182
FDB23,OUT010,1822.6066826973256
FDF45,OUT046,1085.7336243305035
FDW20,OUT017,2159.593126551874
FDF47,OUT045,3539.0035220355494
NCR05,OUT019,1385.2914964665106
DRB01,OUT046,3059.242154703432
FDE36,OUT013,2763.06442699772
FDU56,OUT049,2985.0108699361444
FDB23,OUT049,3715.2281269817177
FDN48,OUT049,1478.8416114648571
FDS43,OUT013,3110.702527283327
NCN05,OUT013,3076.3045830097544
NCL53,OUT049,2899.265666628038
FDL56,OUT046,1421.5926604368287
FDH17,OUT018,1373.6002659801889
FDP37,OUT046,2068.0878533092036
FDG09,OUT019,1241.601657051302
FDA55,OUT045,3578.5560151071113
FDX31,OUT049,3820.16741242462
FDJ41,OUT045,4217.743078560976
DRC24,OUT045,2482.0492864589614
FDQ21,OUT035,2081.4795145643
NCT54,OUT045,1447.1690825288533
FDH08,OUT049,3762.4554050274164
FDY38,OUT018,3390.3596331571753
DRM11,OUT010,2216.7654998512735
FDG32,OUT049,3488.443835188169
NCH18,OUT046,3959.1884388420585
FDI20,OUT035,3513.3026596358686
FDA33,OUT018,2137.252843187991
FDN45,OUT013,3566.7682848215045
FDT45,OUT010,0.0
FDR32,OUT035,3843.659366984968
FDA48,OUT017,3626.6254582917463
FDN23,OUT017,2547.6364333650854
NCR18,OUT035,829.8099587390025
FDD45,OUT046,1561.5799580042803
FDI22,OUT018,3026.8092204704008
FDT09,OUT013,2253.694121273089
DRC24,OUT027,3894.5647489922558
FDT39,OUT046,2502.3847423350526
FDX28,OUT045,1571.2008226035832
FDA50,OUT018,1169.7288676040916
FDT33,OUT027,4133.122339608162
FDQ60,OUT049,1975.0775277356588
NCM19,OUT018,1510.6330862528848
FDF40,OUT046,3954.236400831709
NCI30,OUT035,3992.184997253862
FDK34,OUT049,3825.8620961269044
FDA38,OUT027,5156.777969195638
FDT02,OUT045,525.4314925515064
FDC11,OUT017,1536.8952172748832
FDD08,OUT046,752.139285937883
NCS29,OUT046,4269.741628600328
DRI03,OUT010,894.0000742779084
FDK48,OUT035,1335.9424750105973
FDM52,OUT049,2458.8556821433012
FDP49,OUT035,1148.9221826429275
DRA24,OUT046,2708.5874948393466
NCJ43,OUT049,2806.141650864738
FDE11,OUT045,2941.581352851208
FDP01,OUT049,2549.747768998219
FDQ59,OUT018,1200.9777515921742
FDA43,OUT019,1279.0802356049098
FDL14,OUT017,2684.676005871457
FDV50,OUT010,55.80973019261728
FDT01,OUT027,4721.481413410729
NCC42,OUT035,2396.7002693670656
FDO28,OUT046,1996.7562368160725
FDD32,OUT019,0.0
FDV45,OUT035,3085.7809153055423
NCW17,OUT019,251.9574234336178
NCJ17,OUT027,2752.943775796288
NCF18,OUT049,3012.3186675448087
FDP01,OUT045,2484.0308528847963
FDH24,OUT045,2473.562624463302
FDI38,OUT027,4796.332920856556
FDX03,OUT035,866.2241206637991
FDY28,OUT046,3478.5124453287135
FDN34,OUT018,2505.7798238470277
FDJ02,OUT045,2397.606952285656
FDW40,OUT019,423.88526711269515
FDX03,OUT017,859.1471397419082
FDE17,OUT027,3898.7412929349084
FDT58,OUT046,2712.7409620557737
FDI38,OUT013,3453.011067602667
FDW22,OUT035,3748.0429452695826
FDS15,OUT027,3158.9868479552533
NCX06,OUT013,2968.2700902982615
DRK47,OUT035,3760.9125713517424
FDC23,OUT027,4328.483869281816
FDM56,OUT010,0.0
FDP21,OUT046,3147.4065258973424
FDP58,OUT046,3490.174670808148
FDA27,OUT019,2200.162515756747
FDK41,OUT019,0.0
NCH42,OUT046,3740.0088002187113
FDG29,OUT045,686.6654301404633
FDW15,OUT018,2169.114272540406
FDD28,OUT018,750.4485238593625
FDQ37,OUT049,3127.8384206222254
FDC23,OUT035,3043.9266392393183
FDV13,OUT035,1603.203318135027
FDK33,OUT046,3430.1899735024344
FDO33,OUT013,1853.3942056800734
FDN21,OUT017,2693.777658071587
NCW06,OUT027,4458.474996304358
FDI38,OUT035,3501.4626845103485
FDC21,OUT027,3194.142881566935
NCS05,OUT046,2226.725784888171
NCN53,OUT049,704.5672165242868
FDV40,OUT010,0.0
FDG60,OUT017,3824.4182858049317
NCY30,OUT027,4320.614685076711
FDM40,OUT045,2212.125671792164
NCO30,OUT046,2967.6062379551877
FDK10,OUT046,3006.06862457245
FDM36,OUT045,2768.094800978346
FDN10,OUT013,1961.9323116279847
FDM46,OUT018,1207.2739619540953
FDX50,OUT049,1698.4880808618327
FDP33,OUT045,3986.3557149302505
FDO12,OUT045,3105.7045620049466
FDC28,OUT013,1891.6087502219016
FDO31,OUT045,1375.6220366369525
FDX45,OUT035,2557.956089643383
FDV21,OUT049,1971.0050186670414
FDH04,OUT049,1606.602331778602
NCG54,OUT013,2749.484764607376
FDO13,OUT046,2715.761021863669
FDA09,OUT027,4243.581461973241
FDC38,OUT017,2238.549104177029
NCO42,OUT046,2322.24097466447
FDL45,OUT049,2007.149858472898
NCK31,OUT013,900.8649943272321
FDM39,OUT017,2948.1958050169487
FDC22,OUT010,1135.698555784169
FDF46,OUT046,1888.6137724141736
FDQ37,OUT045,3049.4248159516574
FDH41,OUT010,1518.1859196897858
FDQ04,OUT046,741.3245787234046
NCQ02,OUT027,4438.69875559349
FDJ57,OUT027,4485.94801678673
NCE07,OUT049,2302.703959747232
FDE56,OUT013,1025.5894541222515
FDI20,OUT049,3383.8998572093114
FDK36,OUT018,598.307747266721
FDP08,OUT027,4486.575884622944
FDF44,OUT017,2317.6128027443774
NCU53,OUT017,2880.2823234310054
FDF47,OUT035,3724.678537486485
FDS55,OUT010,508.96742899686797
FDZ52,OUT010,0.0
FDL04,OUT018,1417.4126136108098
NCM26,OUT035,2521.9740600919467
FDX43,OUT049,2795.4460475523374
FDP52,OUT049,3694.6644522946153
DRK49,OUT045,674.1975193364779
FDE38,OUT013,2749.961138180981
DRF13,OUT035,2484.466415024348
FDK41,OUT010,0.0
FDJ04,OUT027,3313.028311908085
FDZ44,OUT018,1703.219785543406
FDS11,OUT013,3767.6273513567867
FDA55,OUT049,3653.7880523833155
NCW53,OUT046,3165.9332856604306
FDB49,OUT027,3064.5732469590585
FDD23,OUT017,3260.6182115194533
NCV42,OUT045,1764.9679885381483
NCZ29,OUT018,1807.2849500021402
FDQ26,OUT013,956.6306296204712
FDV08,OUT017,867.2752992862952
FDC53,OUT049,1706.0007048949337
FDV58,OUT010,1145.889369487064
NCP02,OUT019,0.0
DRI37,OUT045,870.0897482831206
FDQ12,OUT049,3694.8415557174885
FDE33,OUT046,1318.6539489037532
FDX27,OUT045,1396.669386192385
FDM22,OUT017,1014.9953126436449
NCH30,OUT019,0.0
FDC04,OUT017,3916.3824770014908
FDO38,OUT046,1311.923615381369
FDV52,OUT027,3301.7179689973273
FDB32,OUT013,1606.7974879305984
FDV43,OUT018,508.8752820918162
FDI24,OUT018,2587.1711991071497
FDR40,OUT017,1568.3618205762323
FDW02,OUT049,2016.5596619488497
FDE44,OUT049,762.5011397930211
FDL38,OUT046,1546.0105106310657
NCT54,OUT010,0.0
DRJ39,OUT010,1513.6438626037416
FDW55,OUT049,4069.0157316691766
DRF13,OUT019,510.3459164189844
NCW17,OUT049,2132.708477872555
FDP13,OUT035,801.7771439542121
FDS08,OUT018,2586.8623647295753
NCP17,OUT035,1181.1768209396687
NCO53,OUT035,2982.4734323056473
FDH19,OUT045,2733.726625011681
FDJ04,OUT017,2035.1446675005136
FDG10,OUT049,1028.1285741632164
FDA40,OUT010,0.0
FDI53,OUT045,2595.9145162939967
FDU09,OUT010,0.0
FDK60,OUT045,1548.7426223321381
FDR43,OUT017,656.6310673486878
FDW22,OUT017,3709.3519519111287
DRP47,OUT010,1967.3130351033033
DRG48,OUT010,505.97813959045743
FDA14,OUT035,2372.2419307351083
FDU49,OUT013,1517.7291275418975
FDK28,OUT045,4124.651934630296
FDT19,OUT046,2842.1960688905383
NCQ42,OUT045,1951.5852298026875
FDD03,OUT045,3620.908750132803
NCM53,OUT013,1817.3072523482551
NCX53,OUT045,2257.540209763305
FDV14,OUT027,2709.4783488377434
NCZ54,OUT017,2685.0141150660056
FDB39,OUT013,905.5382080591371
DRC24,OUT046,2513.288576760693
FDY36,OUT013,1290.4238348730141
FDN01,OUT035,3053.845938425642
DRH25,OUT046,918.115608909924
FDV08,OUT046,838.7397630232881
NCP53,OUT049,3869.6741579573136
FDU52,OUT010,704.1473255709134
NCI42,OUT045,3271.1881439661665
FDZ14,OUT035,2037.6587091517722
FDF11,OUT046,4010.972302196751
FDQ13,OUT018,1172.25360459667
FDO32,OUT010,0.0
DRJ37,OUT018,2218.8664142494817
FDY43,OUT046,2723.894960544174
NCT41,OUT017,2610.710024641696
NCV17,OUT045,2140.1815233862435
FDM04,OUT027,2334.931474938596
DRB48,OUT018,430.7751501877501
FDM24,OUT013,2552.405084903061
FDT37,OUT049,4091.0256649516814
NCO05,OUT010,0.0
FDL13,OUT046,3861.7487855339423
FDL15,OUT017,2561.9938795905036
FDB11,OUT018,3362.4746714265784
FDL14,OUT019,721.2195010160067
FDY10,OUT019,0.0
FDJ40,OUT049,1869.7657985732076
NCW18,OUT046,3801.773597945561
NCY06,OUT013,2110.045149027297
DRE13,OUT018,1184.9827121614217
FDA26,OUT045,3405.4042321631277
NCE19,OUT010,0.0
FDE33,OUT035,1461.8916234483913
DRL59,OUT027,2231.936483395446
FDY07,OUT046,849.6953383120999
FDF57,OUT018,2532.929434026999
FDM58,OUT035,1897.6600881199265
FDP26,OUT027,3017.774253946016
FDY32,OUT046,2681.548692020253
FDD51,OUT010,0.0
FDU22,OUT018,1639.2309835098567
FDZ49,OUT018,3293.799391942317
NCI42,OUT017,3454.6071181909647
FDT04,OUT027,2025.571960702262
NCU41,OUT045,3027.308709227
FDS56,OUT045,4265.203218467141
NCN42,OUT017,2487.9995624374715
FDK34,OUT046,3850.0962112794514
FDB03,OUT017,3850.202314302718
DRJ25,OUT035,880.0261908896064
FDT25,OUT027,3391.4547539117484
FDN20,OUT013,2779.7202637731243
FDP09,OUT013,3457.4119392697903
FDM20,OUT019,2079.6671071830788
NCG55,OUT046,1860.3844727836986
NCP14,OUT045,1621.1687914939976
NCH06,OUT046,3936.514223369799
FDV52,OUT013,1952.4506518977287
NCL07,OUT035,761.3640753433865
DRJ11,OUT027,4376.885645634218
DRO59,OUT013,1230.640377566364
FDW15,OUT010,467.90635797494906
NCQ30,OUT035,2088.197282457637
NCN54,OUT019,0.0
FDY01,OUT027,3235.5865594778297
FDX39,OUT035,3546.3545123501826
FDH53,OUT027,2817.9806661924085
FDA57,OUT035,794.1807250817074
NCC07,OUT010,0.0
FDU28,OUT013,3092.371318076024
FDK36,OUT010,0.0
FDR36,OUT018,476.2392660682526
NCQ17,OUT035,2601.1361210295145
FDS28,OUT019,0.0
FDE08,OUT045,2358.662879893993
FDU22,OUT046,1943.3667697121127
FDG41,OUT045,1805.212936941447
FDO31,OUT010,0.0
FDM21,OUT019,2228.761541185333
FDU40,OUT017,3230.1002235490596
FDV36,OUT018,1762.0711497182347
FDT10,OUT027,2384.763590389586
FDX38,OUT045,724.4331898741657
NCU30,OUT027,4012.6502555681654
NCV06,OUT049,3127.993442742125
FDT16,OUT035,4412.781363104237
NCP41,OUT027,3187.878503655098
FDZ56,OUT017,2870.6478735729615
FDC22,OUT035,3195.261006193905
FDU10,OUT035,802.4514114305493
FDS46,OUT045,1875.3213065015443
FDO08,OUT049,2745.6051200902584
NCV42,OUT018,1535.058556214135
FDP33,OUT035,4132.365608010616
FDJ12,OUT046,3393.5694287961815
FDH04,OUT045,1526.6249076578824
NCU54,OUT013,3411.304491047573
FDO36,OUT010,924.926828733951
FDT37,OUT027,5492.838139279847
FDD14,OUT010,929.1982234496827
FDA16,OUT013,3652.18709377099
NCS42,OUT019,0.0
FDP10,OUT019,0.0
FDQ28,OUT049,2530.7088164604065
FDK57,OUT010,74.53666344447993
FDK02,OUT013,1939.9029591312428
FDW47,OUT018,1731.071012254848
NCC42,OUT018,2009.7207331079262
FDQ37,OUT018,2852.752977440381
FDL40,OUT046,1613.802279157855
DRE13,OUT010,0.0
FDQ34,OUT027,3007.4166640248586
NCB54,OUT046,2148.1625549350574
FDS48,OUT049,2434.8078982144507
FDO15,OUT045,1176.067866406418
NCT30,OUT013,798.8224412631243
FDU49,OUT027,2830.757788653529
FDE21,OUT046,1934.7345597588283
FDS49,OUT019,0.0
FDT38,OUT027,2693.224343026188
FDZ01,OUT045,1700.169198781252
FDC41,OUT035,1336.3539596001065
DRG13,OUT010,710.70676168309
NCZ42,OUT018,3546.583718928494
NCM07,OUT045,1324.7283725324378
NCV17,OUT018,1881.4771138365031
DRK39,OUT035,1431.4526160603418
FDS37,OUT018,1627.7753154535749
FDV12,OUT019,0.0
NCG19,OUT018,3414.8596258150064
FDS51,OUT013,1082.2270034138492
NCO14,OUT046,762.042814209999
FDC38,OUT046,2147.009915858187
FDN15,OUT046,2295.8811674292083
NCH42,OUT013,3726.943258982603
FDQ22,OUT046,661.8315208550193
FDC05,OUT013,3226.3390649318026
FDZ31,OUT013,3149.686337924708
DRJ23,OUT049,3002.0621716630994
FDC52,OUT035,2544.223776385901
DRD12,OUT010,0.0
FDV55,OUT017,2482.5389757766243
FDD32,OUT046,1410.1434985380765
FDR01,OUT049,3304.0570064009225
FDY08,OUT019,334.1903559198545
FDQ45,OUT045,3006.556606980259
DRN11,OUT027,3601.1930144090875
NCS05,OUT018,1957.6639478060679
FDY32,OUT035,2732.798416128586
NCD31,OUT045,2626.6324533953884
NCE06,OUT049,2597.84637775828
NCP14,OUT046,1663.6162068409321
NCF18,OUT019,1161.494374937829
FDF14,OUT018,2212.934619081061
FDB22,OUT017,2600.746143741344
NCH54,OUT049,2546.942513664777
FDU27,OUT035,865.0615365114645
FDS58,OUT027,3990.9331838421494
NCU29,OUT035,2507.492079505697
FDJ57,OUT013,3151.14357242368
FDL56,OUT049,1395.6901882124657
FDH60,OUT035,3241.0001529902365
FDN24,OUT018,578.7310918507428
FDD02,OUT017,2099.3023174678237
FDP15,OUT017,4219.994429486687
FDB28,OUT027,4452.6392302288
DRC49,OUT045,2312.8007516486978
NCG30,OUT018,1652.961701858323
FDJ14,OUT049,1358.6861266617634
FDL52,OUT045,678.9116510076274
NCG19,OUT027,5061.772634852983
NCN41,OUT035,2126.4043414994812
FDW22,OUT013,3690.080493047688
FDI02,OUT013,1863.8643466618814
FDV51,OUT045,2603.794389591101
FDV48,OUT046,1372.5950292963244
NCL17,OUT019,433.4915731253277
FDP46,OUT045,1435.6417349170079
FDU10,OUT045,610.5015310086746
FDT37,OUT010,2203.7614343364985
FDI27,OUT035,867.6203255746514
FDN51,OUT046,4234.762370451557
FDW07,OUT035,1522.7597143370658
FDN45,OUT049,3528.5189548952767
DRN37,OUT027,4098.538639978287
DRF48,OUT049,3071.067196206888
FDP38,OUT019,0.0
NCX18,OUT027,4542.133255976616
FDK45,OUT018,1644.6409740128438
FDZ37,OUT049,1497.944436556325
FDS50,OUT018,3225.6843444067636
NCR54,OUT018,2825.2858127521176
NCS17,OUT035,1641.4998423610232
FDV31,OUT046,2898.5534809867677
DRE27,OUT017,1565.1380909927539
FDN60,OUT013,2585.006562791241
FDK26,OUT013,3108.348733741761
FDX37,OUT018,1353.3761641227902
FDW31,OUT046,3272.2018958491244
FDX26,OUT018,2570.8875007700262
DRL49,OUT019,446.17668486124603
FDU49,OUT017,1567.1359691913676
FDY58,OUT046,3703.2723047779727
FDN03,OUT045,3997.134071141336
NCV06,OUT010,1209.097647540184
FDH53,OUT045,1370.6257229196926
FDG31,OUT018,816.9217957668297
NCC06,OUT045,2025.1917405573768
FDS13,OUT049,4254.506799317038
FDP16,OUT035,4086.763473011466
FDA35,OUT013,2031.7824970315996
DRP47,OUT018,3685.766180444043
FDY28,OUT010,1662.5093821738556
FDY20,OUT035,1636.4216014553967
NCH30,OUT017,1893.5309579063469
NCR29,OUT019,0.0
NCP05,OUT013,2503.6216291899764
NCF30,OUT019,66.94328147172928
FDA08,OUT035,2873.1953678061254
FDN51,OUT027,5593.820984363483
FDH12,OUT046,1751.0104923440085
FDY39,OUT017,3105.2432434312213
NCO53,OUT045,2853.7958404290694
FDB40,OUT046,2344.1842819612357
FDH02,OUT049,1549.9312917695788
FDY11,OUT027,2480.106296798549
FDQ09,OUT019,0.0
FDP16,OUT013,4033.5629990125744
NCF55,OUT018,339.81299292652693
FDY09,OUT027,4235.944867657396
FDY39,OUT045,2937.766440836509
NCU53,OUT049,2708.716251665217
NCT41,OUT049,2475.658452248521
FDJ45,OUT046,642.4017961116333
FDR28,OUT013,2762.5014185681066
FDN08,OUT013,2030.9141931988415
FDJ07,OUT049,1902.2288072060473
FDZ09,OUT027,3994.0915883084963
FDQ14,OUT017,2482.5354149943305
FDY12,OUT027,2197.2117959367897
FDK57,OUT046,1972.1495210041612
FDD20,OUT049,2055.310315513081
FDS36,OUT018,1586.5676616657584
FDI40,OUT049,1700.2064449303143
FDJ40,OUT045,1815.1559171041154
FDE08,OUT013,2433.974810514672
DRK01,OUT013,1641.5741867066972
FDC58,OUT049,745.0325928599777
FDE50,OUT046,3101.2506072146934
FDX48,OUT035,2594.343481295233
DRM35,OUT018,2547.755797673861
FDG41,OUT013,1885.3305513820233
FDB52,OUT046,4044.3001844750834
FDV19,OUT045,2576.281972286204
DRG48,OUT017,2521.5449790918938
FDI26,OUT013,2996.6418145111093
FDU11,OUT019,103.56991138492594
FDF59,OUT019,255.12131651426898
FDR07,OUT049,1565.2766621329356
NCE06,OUT017,2718.5343230395956
FDE10,OUT046,2200.34074277147
NCO55,OUT046,1730.0575751571887
FDZ13,OUT013,992.4509417325171
FDT50,OUT017,1644.9737443742197
FDH12,OUT010,0.0
FDD21,OUT045,1927.0033118182037
NCM05,OUT013,4312.131472966677
FDK04,OUT013,1115.2683300002536
FDN33,OUT017,1703.3548551556596
NCM18,OUT010,0.0
DRC25,OUT049,1445.9612436284951
FDT47,OUT017,1815.1240794610494
FDD45,OUT027,2930.6922655735543
NCD07,OUT018,1578.9528382272692
NCY54,OUT010,753.5494163226685
FDL12,OUT049,986.340917199821
FDL02,OUT017,1818.952689753074
FDC60,OUT035,1602.0707558295253
FDR37,OUT017,3102.0616271495965
FDY16,OUT017,3171.748500742673
FDU26,OUT045,1854.657452112704
FDN24,OUT013,885.7508876445208
FDH44,OUT013,2508.5497977010673
FDE23,OUT010,0.0
FDW60,OUT017,3033.837931383139
FDQ55,OUT049,1973.3703882909613
FDV32,OUT027,2408.123725935773
FDV03,OUT010,555.4402331435849
FDY14,OUT010,2252.217898419418
NCL55,OUT027,5392.000215974447
DRF25,OUT017,812.397684038704
FDX03,OUT046,780.0867633865564
FDF40,OUT045,3875.4152556057816
FDX24,OUT010,0.0
FDA25,OUT049,1698.3330755891657
FDH21,OUT018,2346.6512954558566
FDB47,OUT010,1447.586555736838
FDT34,OUT019,0.0
FDS39,OUT010,389.5853233739181
NCU05,OUT046,1340.9758724037965
FDE02,OUT049,1513.7460219131171
FDL25,OUT035,1661.6712872793287
FDC50,OUT049,1485.7841936318
FDZ32,OUT049,1823.8945339039783
FDV14,OUT045,1280.2060080539377
FDR07,OUT045,1515.4171750373498
FDB26,OUT049,931.257582273116
NCR50,OUT045,2401.2724364044116
FDP01,OUT018,2265.184970778122
FDH57,OUT045,2111.5847717239667
FDM60,OUT027,2083.4582965418667
FDA45,OUT017,2931.1952272817725
FDU55,OUT017,4293.442917928012
FDH40,OUT035,1524.3965597009374
FDG40,OUT019,0.0
FDT12,OUT049,3652.883881384754
DRL59,OUT045,799.580563395124
FDT47,OUT018,1460.5231236050604
FDI60,OUT017,1252.5147798247635
